"rowid","a","far_id","camp","pre-evacuation_address","pre-evacuation_state","final_departure_destination","final_departure_state","date_of_final_departure","departure_latitude","departure_longitude","preevacuation_latitude","preevacuation_longitude"
79808,105904,"jerome1-8113","6-jerome","Long Beach","CA","Springfield","MA","1943-03-22 00:00:00",42.170731,-72.604842,33.804309,-118.200957
79809,105905,"jerome1-8114","6-jerome","Long Beach","CA","Chicago","IL","1943-03-15 00:00:00",41.88531,-87.62213,33.804309,-118.200957
79810,105906,"jerome1-8115","6-jerome","Long Beach","CA","Chicago","IL","1943-04-05 00:00:00",41.88531,-87.62213,33.804309,-118.200957
79811,105907,"jerome1-8116","6-jerome","Long Beach","CA","Little Rock","AR","1943-06-11 00:00:00",34.746905,-92.280049,33.804309,-118.200957
79812,105919,"jerome1-8128","6-jerome","Delano","CA","Detroit","MI","1943-05-17 00:00:00",42.347021,-83.060184,35.779507,-119.200825
79813,105923,"jerome1-8132","6-jerome","Torrance","CA","Cleveland","OH","1943-07-06 00:00:00",41.489381,-81.667486,33.835665,-118.303805
79814,105924,"jerome1-8133","6-jerome","Torrance","CA","Cleveland","OH","1944-02-09 00:00:00",41.489381,-81.667486,33.835665,-118.303805
79815,105929,"jerome1-8138","6-jerome","Honaunau, S. Kona","HI","Kansas City","MO","1944-06-01 00:00:00",39.102404,-94.598583,19.42818,-155.820986
79818,105962,"jerome1-8171","6-jerome","Los Angeles","CA","Chicago","IL","1943-04-05 00:00:00",41.88531,-87.62213,33.973951,-118.248405
79819,105968,"jerome1-8177","6-jerome","Wilmington","CA","Ft. Sheridan","IL","1943-03-17 00:00:00",42.255073,-87.818268,33.779417,-118.253853
79820,105969,"jerome1-8178","6-jerome","Wilmington","CA","Chicago","IL","1944-05-15 00:00:00",41.88531,-87.62213,33.779417,-118.253853
79821,105973,"jerome1-8182","6-jerome","Florin","CA","Birmingham","MI","1943-07-27 00:00:00",42.534834,-83.22416,39.902424,-122.491767
79822,105974,"jerome1-8183","6-jerome","Florin","CA","Birmingham","MI","1943-07-27 00:00:00",42.534834,-83.22416,39.902424,-122.491767
79823,105980,"jerome1-8189","6-jerome","Los Angeles","CA","Chicago","IL","1944-05-25 00:00:00",41.88531,-87.62213,33.973951,-118.248405
79824,105981,"jerome1-8190","6-jerome","Los Angeles","CA","Ames","IA","1944-02-08 00:00:00",42.037879,-93.600254,33.973951,-118.248405
79825,105985,"jerome1-8194","6-jerome","Fresno","CA","Hillsdale","MI","1943-01-29 00:00:00",41.92005,-84.63051,36.8411,-119.801015
79826,105987,"jerome1-8196","6-jerome","Torrance","CA","Ft. Lupton","CO","1943-07-21 00:00:00",40.107238,-104.801094,33.835665,-118.303805
79827,105988,"jerome1-8197","6-jerome","Torrance","CA","Ft. Lupton","CO","1943-07-21 00:00:00",40.107238,-104.801094,33.835665,-118.303805
79828,105989,"jerome1-8198","6-jerome","Torrance","CA","Ft. Lupton","CO","1943-07-21 00:00:00",40.107238,-104.801094,33.835665,-118.303805
79829,105990,"jerome1-8199","6-jerome","Torrance","CA","Ft. Lupton","CO","1943-07-21 00:00:00",40.107238,-104.801094,33.835665,-118.303805
79830,105991,"jerome1-8200","6-jerome","Torrance","CA","Ft. Lupton","CO","1943-06-21 00:00:00",40.107238,-104.801094,33.835665,-118.303805
79831,105992,"jerome1-8201","6-jerome","Torrance","CA","Ft. Lupton","CO","1943-06-21 00:00:00",40.107238,-104.801094,33.835665,-118.303805
79836,106078,"jerome1-8287","6-jerome","Torrance","CA","Minneapolis","MN","1944-02-16 00:00:00",44.984577,-93.269097,33.835665,-118.303805
79837,106084,"jerome1-8293","6-jerome","San Francisco","CA","Little Rock","AR","1943-09-23 00:00:00",34.746905,-92.280049,37.776646,-122.417481
79838,106114,"jerome1-8323","6-jerome","Sanger","CA","Minneapolis","MN","1944-06-09 00:00:00",44.984577,-93.269097,36.70801,-119.55597
79839,106120,"jerome1-8329","6-jerome","Sacramento","CA","Boise","ID","1944-02-08 00:00:00",43.603768,-116.272921,38.380456,-121.555406
79840,106122,"jerome1-8331","6-jerome","Fresno","CA","Columbus","OH","1944-09-23 00:00:00",40.100924,-83.013402,36.8411,-119.801015
79841,106124,"jerome1-8333","6-jerome","Fresno","CA","Philadelphia","PA","1944-04-11 00:00:00",40.001811,-75.11787,36.8411,-119.801015
79842,106144,"jerome1-8353","6-jerome","Elk Grove","CA","Chicago","IL","1943-09-22 00:00:00",41.88531,-87.62213,38.44148,-121.307142
79843,106148,"jerome1-8357","6-jerome","San Pedro","CA","Chicago","IL","1943-11-19 00:00:00",41.88531,-87.62213,33.753088,-118.253053
79844,106149,"jerome1-8358","6-jerome","San Pedro","CA","Camp Shelby","MS","1943-09-14 00:00:00",33.957757,-90.74504,33.753088,-118.253053
79846,106158,"jerome1-8367","6-jerome","Delano","CA","Chicago","IL","1943-11-27 00:00:00",41.88531,-87.62213,35.779507,-119.200825
79847,106173,"jerome1-8382","6-jerome","Sacramento","CA","Cincinnati","OH","1943-04-22 00:00:00",39.166759,-84.53822,38.380456,-121.555406
79848,106175,"jerome1-8384","6-jerome","Sacramento","CA","Ft. Thomas","KY","1943-02-06 00:00:00",39.080411,-84.453991,38.380456,-121.555406
79850,106187,"jerome1-8396","6-jerome","Elk Grove","CA","Chicago","IL","1944-05-29 00:00:00",41.88531,-87.62213,38.44148,-121.307142
79851,106192,"jerome1-8401","6-jerome","Elk Grove","CA","Minneapolis","MN","1943-03-29 00:00:00",44.984577,-93.269097,38.44148,-121.307142
79852,106193,"jerome1-8402","6-jerome","Elk Grove","CA","Minneapolis","MN","1943-03-31 00:00:00",44.984577,-93.269097,38.44148,-121.307142
79853,106194,"jerome1-8403","6-jerome","Elk Grove","CA","Chicago","IL","1944-05-29 00:00:00",41.88531,-87.62213,38.44148,-121.307142
79854,106234,"jerome1-8443","6-jerome","Torrance","CA","Chicago","IL","1943-09-17 00:00:00",41.88531,-87.62213,33.835665,-118.303805
79855,106247,"jerome1-8456","6-jerome","Sacramento","CA","Chicago","IL","1943-12-04 00:00:00",41.88531,-87.62213,38.380456,-121.555406
79856,106254,"jerome1-8463","6-jerome","Long Beach","CA","Chicago","IL","1944-01-30 00:00:00",41.88531,-87.62213,33.804309,-118.200957
79857,106255,"jerome1-8464","6-jerome","Long Beach","CA","St. Louis","MO","1943-08-23 00:00:00",38.631501,-90.19231,33.804309,-118.200957
79858,106256,"jerome1-8465","6-jerome","Long Beach","CA","St. Louis","MO","1943-08-23 00:00:00",38.631501,-90.19231,33.804309,-118.200957
79859,106258,"jerome1-8467","6-jerome","Long Beach","CA","Ft. Hall","ID","1943-12-30 00:00:00",43.033131,-112.428535,33.804309,-118.200957
79860,106286,"jerome1-8495","6-jerome","Lindsay","CA","Malta","MT","1943-05-18 00:00:00",48.124479,-107.783145,36.20301,-119.08816
79862,106327,"jerome1-8536","6-jerome","Florin","CA","Kansas City","MO","1943-10-28 00:00:00",39.102404,-94.598583,39.902424,-122.491767
79863,106336,"jerome1-8545","6-jerome","Oxford","CA","Chicago","IL","1944-01-17 00:00:00",41.88531,-87.62213,0,0
79865,106345,"jerome1-8554","6-jerome","Fresno","CA","Little Rock","AR","1943-09-02 00:00:00",34.746905,-92.280049,36.8411,-119.801015
79866,106361,"jerome1-8570","6-jerome","Caruthers","CA","Detroit","MI","1943-08-31 00:00:00",42.347021,-83.060184,36.53993,-119.8449
79867,106368,"jerome1-8577","6-jerome","Fowler","CA","Cleveland","OH","1943-04-23 00:00:00",41.489381,-81.667486,36.623402,-119.691869
79870,106383,"jerome1-8592","6-jerome","Fresno","CA","Fargo","ND","1944-03-14 00:00:00",46.927094,-96.834703,36.8411,-119.801015
79872,106408,"jerome1-8617","6-jerome","Florin","CA","Ogden","UT","1944-05-17 00:00:00",41.244261,-112.007924,39.902424,-122.491767
79874,106431,"jerome1-8640","6-jerome","Los Angeles","CA","Chicago","IL","1944-01-06 00:00:00",41.88531,-87.62213,33.973951,-118.248405
79875,106443,"jerome1-8652","6-jerome","Torrance","CA","Chicago","IL","1943-09-09 00:00:00",41.88531,-87.62213,33.835665,-118.303805
79876,106452,"jerome1-8661","6-jerome","Delano","CA","Monroe","MI","1943-04-01 00:00:00",41.907196,-83.472457,35.779507,-119.200825
79877,106455,"jerome1-8664","6-jerome","Los Angeles","CA","Chicago","IL","1943-07-21 00:00:00",41.88531,-87.62213,33.973951,-118.248405
79878,106456,"jerome1-8665","6-jerome","Los Angeles","CA","Chicago","IL","1943-07-21 00:00:00",41.88531,-87.62213,33.973951,-118.248405
79880,106471,"jerome1-8680","6-jerome","Los Angeles","CA","Omaha","NE","1944-01-24 00:00:00",41.291736,-96.171104,33.973951,-118.248405
79881,106478,"jerome1-8687","6-jerome","Hanford","CA","Cleveland","OH","1943-08-06 00:00:00",41.489381,-81.667486,36.220468,-119.71776
79882,106479,"jerome1-8688","6-jerome","Hanford","CA","Cleveland","OH","1943-08-06 00:00:00",41.489381,-81.667486,36.220468,-119.71776
79883,106486,"jerome1-8695","6-jerome","Sacramento","CA","Chicago","IL","1943-05-13 00:00:00",41.88531,-87.62213,38.380456,-121.555406
79884,106487,"jerome1-8696","6-jerome","San Diego","CA","St. Louis","MO","1943-01-23 00:00:00",38.631501,-90.19231,32.724103,-117.170912
79885,106530,"jerome1-8739","6-jerome","Caruthers","CA","Monroe","MI","1943-04-06 00:00:00",41.907196,-83.472457,36.53993,-119.8449
79890,106535,"jerome1-8744","6-jerome","Fowler","CA","St. Louis","MO","1943-07-05 00:00:00",38.631501,-90.19231,36.623402,-119.691869
79891,106540,"jerome1-8749","6-jerome","Caruthers","CA","Chicago","IL","1943-06-22 00:00:00",41.88531,-87.62213,36.53993,-119.8449
79892,106547,"jerome1-8756","6-jerome","Delano","CA","Chicago","IL","1943-09-28 00:00:00",41.88531,-87.62213,35.779507,-119.200825
79896,106573,"jerome1-8782","6-jerome","Hanford","CA","Detroit","MI","1943-07-26 00:00:00",42.347021,-83.060184,36.220468,-119.71776
79897,106583,"jerome1-8792","6-jerome","Hanford","CA","Cleveland","OH","1944-02-16 00:00:00",41.489381,-81.667486,36.220468,-119.71776
79898,106584,"jerome1-8793","6-jerome","Hanford","CA","Chicago","IL","1943-03-31 00:00:00",41.88531,-87.62213,36.220468,-119.71776
79899,106589,"jerome1-8798","6-jerome","Florin","CA","Chicago","IL","1943-11-30 00:00:00",41.88531,-87.62213,39.902424,-122.491767
79900,106595,"jerome1-8804","6-jerome","Sacramento","CA","Chicago","IL","1944-06-12 00:00:00",41.88531,-87.62213,38.380456,-121.555406
79901,106601,"jerome1-8810","6-jerome","Elk Grove","CA","Chicago","IL","1943-09-28 00:00:00",41.88531,-87.62213,38.44148,-121.307142
79902,106602,"jerome1-8811","6-jerome","Hanford","CA","Augusta","MI","1943-04-23 00:00:00",42.353739,-85.346599,36.220468,-119.71776
79903,106604,"jerome1-8813","6-jerome","Hanford","CA","Ann Arbor","MI","1943-08-24 00:00:00",42.266638,-83.849042,36.220468,-119.71776
79905,106627,"jerome1-8836","6-jerome","Sacramento","CA","Kansas City","MO","1943-10-06 00:00:00",39.102404,-94.598583,38.380456,-121.555406
79906,106638,"jerome1-8847","6-jerome","Pixley","CA","Chicago","IL","1943-10-20 00:00:00",41.88531,-87.62213,35.977,-119.28886
79907,106640,"jerome1-8849","6-jerome","Pixley","CA","St. Paul","MN","1943-04-01 00:00:00",44.951483,-93.090649,35.977,-119.28886
79908,106641,"jerome1-8850","6-jerome","Pixley","CA","Chicago","IL","1943-10-29 00:00:00",41.88531,-87.62213,35.977,-119.28886
79909,106650,"jerome1-8859","6-jerome","Hanford","CA","New York","NY","1944-02-17 00:00:00",40.750422,-73.996328,36.220468,-119.71776
79910,106651,"jerome1-8860","6-jerome","Hanford","CA","Ann Arbor","MI","1943-03-29 00:00:00",42.266638,-83.849042,36.220468,-119.71776
79911,106656,"jerome1-8865","6-jerome","Fresno","CA","Chicago","IL","1943-06-14 00:00:00",41.88531,-87.62213,36.8411,-119.801015
79912,106657,"jerome1-8866","6-jerome","Fresno","CA","Chicago","IL","1943-06-14 00:00:00",41.88531,-87.62213,36.8411,-119.801015
79913,106660,"jerome1-8869","6-jerome","Fresno","CA","Brighton","CO","1943-08-04 00:00:00",39.942984,-104.786597,36.8411,-119.801015
79914,106668,"jerome1-8877","6-jerome","Fowler","CA","Toledo","OH","1943-06-23 00:00:00",41.720684,-83.569359,36.623402,-119.691869
79917,106707,"jerome1-8916","6-jerome","Hardwick","CA","St. Louis","MO","1944-01-24 00:00:00",38.631501,-90.19231,36.401339,-119.718744
79918,106715,"jerome1-8924","6-jerome","Hanford","CA","Ann Arbor","MI","1943-06-02 00:00:00",42.266638,-83.849042,36.220468,-119.71776
79920,106718,"jerome1-8927","6-jerome","Fowler","CA","Chaska","MN","1943-02-07 00:00:00",44.810062,-93.653336,36.623402,-119.691869
79921,106731,"jerome1-8940","6-jerome","S. Dos Palos","CA","Washington","DC","1944-02-24 00:00:00",38.911936,-77.016719,37.073301,-120.623363
79922,106732,"jerome1-8941","6-jerome","S. Dos Palos","CA","Washington","DC","1944-02-24 00:00:00",38.911936,-77.016719,37.073301,-120.623363
79924,106749,"jerome1-8958","6-jerome","Auburn","WA","Chicago","IL","1944-03-29 00:00:00",41.88531,-87.62213,47.309496,-122.264469
79925,106758,"jerome1-8967","6-jerome","Hanford","CA","Chicago","IL","1943-07-19 00:00:00",41.88531,-87.62213,36.220468,-119.71776
79927,106779,"jerome1-8988","6-jerome","Florin","CA","Kalamazoo","MI","1943-11-27 00:00:00",42.264543,-85.561545,39.902424,-122.491767
79928,106798,"jerome1-9007","6-jerome","Florin","CA","Malta","MT","1943-10-30 00:00:00",48.124479,-107.783145,39.902424,-122.491767
79930,106813,"jerome1-9022","6-jerome","Fresno","CA","Chicago","IL","1943-04-05 00:00:00",41.88531,-87.62213,36.8411,-119.801015
79933,106819,"jerome1-9028","6-jerome","Florin","CA","St. Louis","MO","1943-10-20 00:00:00",38.631501,-90.19231,39.902424,-122.491767
79934,106833,"jerome1-9042","6-jerome","Hanford","CA","Chicago","IL","1943-04-05 00:00:00",41.88531,-87.62213,36.220468,-119.71776
79935,106834,"jerome1-9043","6-jerome","Hanford","CA","Highland Park","IL","1944-04-17 00:00:00",42.187424,-87.811865,36.220468,-119.71776
79936,106842,"jerome1-9051","6-jerome","Sacramento","CA","Chicago","IL","1944-01-11 00:00:00",41.88531,-87.62213,38.380456,-121.555406
79938,106848,"jerome1-9057","6-jerome","Los Angeles","CA","Grand Island","NE","1944-03-27 00:00:00",40.87227,-98.368698,33.973951,-118.248405
79939,106849,"jerome1-9058","6-jerome","Los Angeles","CA","Grand Island","NE","1943-03-20 00:00:00",40.87227,-98.368698,33.973951,-118.248405
79942,106854,"jerome1-9063","6-jerome","Los Angeles","CA","Chicago","IL","1943-09-15 00:00:00",41.88531,-87.62213,33.973951,-118.248405
79943,106855,"jerome1-9064","6-jerome","Los Angeles","CA","Chicago","IL","1943-07-22 00:00:00",41.88531,-87.62213,33.973951,-118.248405
79949,106867,"jerome1-9076","6-jerome","Tulare","CA","Roy","UT","1943-03-02 00:00:00",41.178743,-112.052525,36.133527,-119.299856
79950,106868,"jerome1-9077","6-jerome","Tulare","CA","St. Louis","MO","1943-01-16 00:00:00",38.631501,-90.19231,36.133527,-119.299856
79951,106871,"jerome1-9080","6-jerome","Sacramento","CA","Cincinnati","OH","1943-10-14 00:00:00",39.166759,-84.53822,38.380456,-121.555406
79953,106883,"jerome1-9092","6-jerome","Lindsay","CA","Smithfield","UT","1943-05-11 00:00:00",41.801798,-111.910101,36.20301,-119.08816
79955,106891,"jerome1-9100","6-jerome","Sacramento","CA","Oak Park","IL","1944-03-10 00:00:00",41.888545,-87.798933,38.380456,-121.555406
79956,106913,"jerome1-9122","6-jerome","Orosi","CA","Philadelphia","PA","1943-03-23 00:00:00",40.001811,-75.11787,36.555602,-119.166499
79957,106930,"jerome1-9139","6-jerome","Fresno","CA","Chicago","IL","1943-06-07 00:00:00",41.88531,-87.62213,36.8411,-119.801015
79958,106944,"jerome1-9153","6-jerome","Fresno","CA","Monroe","MI","1943-04-26 00:00:00",41.907196,-83.472457,36.8411,-119.801015
79959,106945,"jerome1-9154","6-jerome","Fresno","CA","Washington","DC","1943-07-27 00:00:00",38.911936,-77.016719,36.8411,-119.801015
79960,106952,"jerome1-9161","6-jerome","Fresno","CA","Malta","MT","1943-11-16 00:00:00",48.124479,-107.783145,36.8411,-119.801015
79961,106966,"jerome1-9175","6-jerome","Long Beach","CA","Pocatello","ID","1943-01-27 00:00:00",42.904933,-112.380079,33.804309,-118.200957
79962,106973,"jerome1-9182","6-jerome","Fresno","CA","Ann Arbor","MI","1943-08-09 00:00:00",42.266638,-83.849042,36.8411,-119.801015
79963,106986,"jerome1-9195","6-jerome","Fowler","CA","Detroit","MI","1943-09-30 00:00:00",42.347021,-83.060184,36.623402,-119.691869
79964,106999,"jerome1-9208","6-jerome","Redondo Beach","CA","Ann Arbor","MI","1943-04-22 00:00:00",42.266638,-83.849042,33.830006,-118.387124
79965,107000,"jerome1-9209","6-jerome","Redondo Beach","CA","Ann Arbor","MI","1943-04-22 00:00:00",42.266638,-83.849042,33.830006,-118.387124
79966,107001,"jerome1-9210","6-jerome","Redondo Beach","CA","Grinnell","IA","1943-09-10 00:00:00",41.685324,-92.630258,33.830006,-118.387124
79967,107005,"jerome1-9214","6-jerome","Hanford","CA","Madison","WI","1943-03-30 00:00:00",43.06956,-89.423861,36.220468,-119.71776
79968,107018,"jerome1-9227","6-jerome","Delano","CA","Belle Fourche","SD","1943-05-20 00:00:00",44.93037,-103.87313,35.779507,-119.200825
79969,107029,"jerome1-9238","6-jerome","Long Beach","CA","Denver","CO","1943-07-22 00:00:00",39.760189,-104.996553,33.804309,-118.200957
79970,107030,"jerome1-9239","6-jerome","Long Beach","CA","Denver","CO","1943-04-13 00:00:00",39.760189,-104.996553,33.804309,-118.200957
79971,107031,"jerome1-9240","6-jerome","Long Beach","CA","Wheatridge","CO","1943-06-26 00:00:00",39.776986,-105.108182,33.804309,-118.200957
79972,107037,"jerome1-9246","6-jerome","Florin","CA","Perrysville","OH","1944-04-11 00:00:00",40.674683,-82.308743,39.902424,-122.491767
79973,107038,"jerome1-9247","6-jerome","Florin","CA","Ann Arbor","MI","1943-09-08 00:00:00",42.266638,-83.849042,39.902424,-122.491767
79974,107045,"jerome1-9254","6-jerome","Los Angeles","CA","New York","NY","1944-02-18 00:00:00",40.750422,-73.996328,33.973951,-118.248405
79975,107046,"jerome1-9255","6-jerome","Los Angeles","CA","New York","NY","1944-02-18 00:00:00",40.750422,-73.996328,33.973951,-118.248405
79976,107049,"jerome1-9258","6-jerome","Florin","CA","Cleveland","OH","1943-05-06 00:00:00",41.489381,-81.667486,39.902424,-122.491767
79977,107051,"jerome1-9260","6-jerome","Los Angeles","CA","Cleveland","OH","1943-05-27 00:00:00",41.489381,-81.667486,33.973951,-118.248405
79978,107056,"jerome1-9265","6-jerome","Los Angeles","CA","Nashville","TN","1943-07-20 00:00:00",36.165688,-86.778098,33.973951,-118.248405
79979,107057,"jerome1-9266","6-jerome","Los Angeles","CA","Ann Arbor","MI","1943-09-09 00:00:00",42.266638,-83.849042,33.973951,-118.248405
79980,107061,"jerome1-9270","6-jerome","Fresno","CA","Washington","DC","1943-09-30 00:00:00",38.911936,-77.016719,36.8411,-119.801015
79981,107062,"jerome1-9271","6-jerome","Fresno","CA","Little Rock","AR","1943-04-29 00:00:00",34.746905,-92.280049,36.8411,-119.801015
79982,107072,"jerome1-9281","6-jerome","Sacramento","CA","Cleveland","OH","1944-04-11 00:00:00",41.489381,-81.667486,38.380456,-121.555406
79984,107082,"jerome1-9291","6-jerome","Hanford","CA","Ann Arbor","MI","1943-09-08 00:00:00",42.266638,-83.849042,36.220468,-119.71776
79985,107084,"jerome1-9293","6-jerome","Lomita","CA","Detroit","MI","1943-09-01 00:00:00",42.347021,-83.060184,33.79224,-118.31507
79986,107088,"jerome1-9297","6-jerome","Buena Park","CA","Cincinnati","OH","1944-01-25 00:00:00",39.166759,-84.53822,33.846302,-118.012225
79987,107089,"jerome1-9298","6-jerome","Buena Park","CA","Cincinnati","OH","1944-01-25 00:00:00",39.166759,-84.53822,33.846302,-118.012225
79989,107097,"jerome1-9306","6-jerome","Torrance","CA","Chicago","IL","1943-12-07 00:00:00",41.88531,-87.62213,33.835665,-118.303805
79992,107117,"jerome1-9326","6-jerome","Hood River","OR","Chicago","IL","1944-02-23 00:00:00",41.88531,-87.62213,45.7054,-121.52146
79993,107121,"jerome1-9330","6-jerome","Fresno","CA","St. Louis","MO","1943-09-08 00:00:00",38.631501,-90.19231,36.8411,-119.801015
79994,107138,"jerome1-9347","6-jerome","Fresno","CA","Toledo","OH","1943-11-26 00:00:00",41.720684,-83.569359,36.8411,-119.801015
79995,107151,"jerome1-9360","6-jerome","Delano","CA","Chicago","IL","1943-08-07 00:00:00",41.88531,-87.62213,35.779507,-119.200825
79996,107155,"jerome1-9364","6-jerome","Harbor City","CA","Cincinnati","OH","1943-06-21 00:00:00",39.166759,-84.53822,33.79002,-118.29785
79997,107156,"jerome1-9365","6-jerome","Harbor City","CA","Cincinnati","OH","1943-06-21 00:00:00",39.166759,-84.53822,33.79002,-118.29785
79998,107157,"jerome1-9366","6-jerome","Harbor City","CA","Detroit","MI","5/6/1943",42.347021,-83.060184,33.79002,-118.29785
79999,107158,"jerome1-9367","6-jerome","Fresno","CA","Chicago","IL","1944-05-24 00:00:00",41.88531,-87.62213,36.8411,-119.801015
80001,107168,"jerome1-9377","6-jerome","Long Beach","CA","Ann Arbor","MI","1943-03-27 00:00:00",42.266638,-83.849042,33.804309,-118.200957
80002,107200,"jerome1-9409","6-jerome","Fresno","CA","St. Louis","MO","1943-05-17 00:00:00",38.631501,-90.19231,36.8411,-119.801015
80003,107202,"jerome1-9411","6-jerome","Lomita","CA","Chicago","IL","1943-08-11 00:00:00",41.88531,-87.62213,33.79224,-118.31507
80004,107214,"jerome1-9423","6-jerome","Los Angeles","CA","Chicago","IL","1943-11-09 00:00:00",41.88531,-87.62213,33.973951,-118.248405
80005,107217,"jerome1-9426","6-jerome","Fresno","CA","Pleasant Hill","MO","1944-03-07 00:00:00",38.753028,-94.270505,36.8411,-119.801015
80006,107225,"jerome1-9434","6-jerome","Fowler","CA","Cleveland","OH","1943-04-22 00:00:00",41.489381,-81.667486,36.623402,-119.691869
80007,107228,"jerome1-9437","6-jerome","Fowler","CA","Cleveland","OH","1943-05-25 00:00:00",41.489381,-81.667486,36.623402,-119.691869
80008,107231,"jerome1-9440","6-jerome","Sacramento","CA","Omaha","NE","1943-08-02 00:00:00",41.291736,-96.171104,38.380456,-121.555406
80009,107237,"jerome1-9446","6-jerome","Fresno","CA","Chicago","IL","1943-12-06 00:00:00",41.88531,-87.62213,36.8411,-119.801015
80010,107249,"jerome1-9458","6-jerome","Sanger","CA","Caldwell","ID","1944-03-27 00:00:00",43.661908,-116.65629,36.70801,-119.55597
80011,107252,"jerome1-9461","6-jerome","Long Beach","CA","St. Louis","MO","1943-03-30 00:00:00",38.631501,-90.19231,33.804309,-118.200957
80012,107265,"jerome1-9474","6-jerome","Florin","CA","Toledo","OH","1943-05-25 00:00:00",41.720684,-83.569359,39.902424,-122.491767
80013,107266,"jerome1-9475","6-jerome","Florin","CA","Toledo","OH","1943-05-25 00:00:00",41.720684,-83.569359,39.902424,-122.491767
80014,107267,"jerome1-9476","6-jerome","Fresno","CA","Cincinnati","OH","1943-07-07 00:00:00",39.166759,-84.53822,36.8411,-119.801015
80015,107279,"jerome1-9488","6-jerome","Portland","OR","Webster Groves","MO","1943-10-28 00:00:00",38.592553,-90.357339,45.507856,-122.690794
80016,107302,"jerome1-9511","6-jerome","Tulare","CA","Indianapolis","IN","1943-06-10 00:00:00",39.775092,-86.13216,36.133527,-119.299856
80017,107303,"jerome1-9512","6-jerome","Guadalupe","CA","Indianapolis","IN","1943-06-10 00:00:00",39.775092,-86.13216,34.938796,-120.57318
80018,107308,"jerome1-9517","6-jerome","Wilmington","CA","Chicago","IL","1943-12-15 00:00:00",41.88531,-87.62213,33.779417,-118.253853
80019,107353,"jerome1-9562","6-jerome","Fresno","CA","Mitchell","SD","1944-02-22 00:00:00",43.69591,-98.086401,36.8411,-119.801015
80021,107360,"jerome1-9569","6-jerome","Fowler","CA","Chicago","IL","1943-12-02 00:00:00",41.88531,-87.62213,36.623402,-119.691869
80022,107369,"jerome1-9578","6-jerome","Long Beach","CA","Richfield","UT","1944-01-24 00:00:00",38.738771,-112.074362,33.804309,-118.200957
80023,107373,"jerome1-9582","6-jerome","Mountain View","CA","Chicago","IL","1944-02-28 00:00:00",41.88531,-87.62213,37.189396,-121.705327
80024,107374,"jerome1-9583","6-jerome","Mountain View","CA","Cleveland","OH","1944-01-26 00:00:00",41.489381,-81.667486,37.189396,-121.705327
80025,107387,"jerome1-9596","6-jerome","Torrance","CA","Cleveland","OH","1944-03-20 00:00:00",41.489381,-81.667486,33.835665,-118.303805
80027,107391,"jerome1-9600","6-jerome","Sacramento","CA","Chicago","IL","1943-09-22 00:00:00",41.88531,-87.62213,38.380456,-121.555406
80028,107397,"jerome1-9606","6-jerome","Long Beach","CA","Denver","CO","1943-07-01 00:00:00",39.760189,-104.996553,33.804309,-118.200957
80029,107398,"jerome1-9607","6-jerome","Long Beach","CA","Chicago","IL","1944-03-06 00:00:00",41.88531,-87.62213,33.804309,-118.200957
80030,107401,"jerome1-9610","6-jerome","Sacramento","CA","Cleveland","OH","1943-06-14 00:00:00",41.489381,-81.667486,38.380456,-121.555406
80031,107404,"jerome1-9613","6-jerome","Tacoma","WA","Denver","CO","1943-07-22 00:00:00",39.760189,-104.996553,47.253671,-122.444335
80032,107409,"jerome1-9618","6-jerome","Fresno","CA","Peoria","IL","1944-01-21 00:00:00",40.693137,-89.589847,36.8411,-119.801015
80033,107424,"jerome1-9633","6-jerome","Sacramento","CA","Oak Park","IL","1943-05-04 00:00:00",41.888545,-87.798933,38.380456,-121.555406
80034,107443,"jerome1-9652","6-jerome","San Francisco","CA","Blissfield","MI","1943-06-15 00:00:00",41.852645,-83.873899,37.776646,-122.417481
80036,107469,"jerome1-9678","6-jerome","Fresno","CA","Chicago","IL","1943-04-15 00:00:00",41.88531,-87.62213,36.8411,-119.801015
80037,107485,"jerome1-9694","6-jerome","Los Angeles","CA","Oak Park","IL","1942-05-27 00:00:00",41.888545,-87.798933,33.973951,-118.248405
80038,107487,"jerome1-9696","6-jerome","Los Angeles","CA","Chicago","IL","1943-06-15 00:00:00",41.88531,-87.62213,33.973951,-118.248405
80039,107488,"jerome1-9697","6-jerome","Los Angeles","CA","Chicago","IL","1943-08-10 00:00:00",41.88531,-87.62213,33.973951,-118.248405
80040,107489,"jerome1-9698","6-jerome","Los Angeles","CA","Ann Arbor","MI","1943-09-12 00:00:00",42.266638,-83.849042,33.973951,-118.248405
80041,107494,"jerome1-9703","6-jerome","Fresno","CA","Henderson","CO","1943-05-17 00:00:00",39.879235,-104.883581,36.8411,-119.801015
80042,107500,"jerome1-9709","6-jerome","Hanford","CA","Detroit","MI","1944-02-02 00:00:00",42.347021,-83.060184,36.220468,-119.71776
80043,107508,"jerome1-9717","6-jerome","Earlimart","CA","Grand Island","NE","1943-09-07 00:00:00",40.87227,-98.368698,35.875918,-119.262323
80044,107510,"jerome1-9719","6-jerome","Earlimart","CA","Chillicothe","MO","1943-11-09 00:00:00",39.795225,-93.588876,35.875918,-119.262323
80053,107529,"jerome1-9738","6-jerome","Hilo","HI","Chicago","IL","1944-01-22 00:00:00",41.88531,-87.62213,19.564519,-155.26203
